longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
-122.18,37.75,36,1047,214.0,651,166,1.712,0,0,0,1,0,82100
-122.17,37.76,33,1280,307.0,999,286,2.5625,0,0,0,1,0,89300
-122.17,37.75,43,1587,320.0,907,306,1.9821,0,0,0,1,0,98300
-122.17,37.75,41,1257,271.0,828,230,2.5043,0,0,0,1,0,92300
-122.17,37.75,44,1218,248.0,763,254,2.3281,0,0,0,1,0,88800
-122.17,37.75,48,1751,390.0,935,349,1.4375,0,0,0,1,0,90000
-122.16,37.76,45,2299,514.0,1437,484,2.5122,0,0,0,1,0,95500
-122.16,37.75,38,2457,624.0,1516,482,1.5625,0,0,0,1,0,91700
-122.17,37.75,47,998,211.0,597,185,3.1587,0,0,0,1,0,100400
-122.17,37.76,40,1685,343.0,949,342,1.8426,0,0,0,1,0,94800
-122.16,37.76,46,1827,307.0,881,302,4.6696,0,0,0,1,0,164300
-122.16,37.76,36,2781,574.0,1438,519,2.4598,0,0,0,1,0,155500
-122.15,37.76,39,1823,286.0,763,270,6.0749,0,0,0,1,0,196900
-122.14,37.77,27,2229,365.0,1297,355,4.8304,0,0,0,1,0,279100
-122.14,37.76,34,1513,231.0,545,211,5.5701,0,0,0,1,0,252800
-122.13,37.76,26,3266,491.0,1222,533,5.37,0,0,0,1,0,275400
-122.12,37.75,33,1809,261.0,808,219,6.86,0,0,0,1,0,250000
-122.12,37.75,28,794,111.0,329,109,7.6923,0,0,0,1,0,329800
-122.14,37.75,36,690,105.0,299,109,4.0313,0,0,0,1,0,195500
-122.14,37.75,33,1334,200.0,579,202,6.8323,0,0,0,1,0,255900
-122.13,37.75,30,414,54.0,137,50,4.975,0,0,0,1,0,311100
-122.13,37.75,36,768,93.0,229,93,5.3602,0,0,0,1,0,330000
-122.13,37.74,41,4400,666.0,1476,648,5.0,0,0,0,1,0,248900
-122.16,37.75,46,954,161.0,429,154,2.925,0,0,0,1,0,142900
-122.15,37.75,40,1445,256.0,849,255,3.8913,0,0,0,1,0,126300
-122.15,37.75,44,1938,399.0,946,331,3.225,0,0,0,1,0,135800
-122.15,37.74,41,856,178.0,571,191,3.1458,0,0,0,1,0,130600
-122.16,37.75,24,1790,454.0,1137,386,2.537,0,0,0,1,0,107900
-122.16,37.75,44,617,131.0,378,135,2.5568,0,0,0,1,0,111100
-122.15,37.74,43,1383,275.0,853,272,3.5083,0,0,0,1,0,122000
-122.15,37.74,49,1325,277.0,764,282,3.3125,0,0,0,1,0,118000
-122.16,37.75,40,1227,294.0,928,261,1.8235,0,0,0,1,0,95200
-122.16,37.75,35,667,140.0,406,133,3.8047,0,0,0,1,0,94300
-122.17,37.74,34,1223,281.0,824,280,2.2917,0,0,0,1,0,92500
-122.17,37.75,37,1379,287.0,835,259,2.4962,0,0,0,1,0,91800
-122.16,37.74,43,1534,300.0,826,295,4.0417,0,0,0,1,0,109400
-122.16,37.74,46,1029,181.0,567,211,3.4844,0,0,0,1,0,129500
-122.16,37.74,52,771,147.0,355,144,4.1458,0,0,0,1,0,143400
-122.16,37.74,47,824,223.0,533,166,2.625,0,0,0,1,0,98200
-122.16,37.74,44,1097,239.0,609,215,2.0227,0,0,0,1,0,103100
-122.29,37.9,49,1283,238.0,576,236,3.3333,0,0,0,1,0,276800
-122.29,37.9,52,1604,263.0,594,286,5.338,0,0,0,1,0,270900
-122.29,37.89,52,2248,422.0,870,377,3.4732,0,0,0,1,0,246200
-122.3,37.9,38,2263,522.0,1027,509,3.5125,0,0,0,1,0,224200
-122.29,37.89,52,1571,349.0,693,326,3.1375,0,0,0,1,0,229100
-122.3,37.89,46,1520,402.0,815,375,2.8036,0,0,0,1,0,211600
-122.3,37.9,15,5083,1212.0,2420,1146,4.5824,0,0,0,1,0,256100
-122.3,37.89,36,1077,293.0,518,276,3.0208,0,0,0,1,0,206300
-122.3,37.89,52,1248,283.0,620,275,4.0875,0,0,0,1,0,221300
-122.33,37.89,42,1342,291.0,551,266,4.5268,0,0,0,1,0,207400
-122.34,37.88,37,3061,930.0,2556,924,1.7375,0,0,0,1,0,350000
-122.29,37.89,52,3171,698.0,1498,696,3.1795,0,0,0,1,0,218200
-122.29,37.88,50,1211,261.0,523,227,3.8672,0,0,0,1,0,216700
-122.29,37.89,52,979,175.0,374,153,5.1675,0,0,0,1,0,270600
-122.29,37.89,52,2269,380.0,1004,371,5.1696,0,0,0,1,0,261400
-122.28,37.88,52,1844,332.0,769,334,4.2614,0,0,0,1,0,261300
-122.29,37.89,52,2178,421.0,940,423,5.0551,0,0,0,1,0,232200
-122.27,37.9,42,1650,274.0,645,256,5.6228,0,0,0,1,0,375400
-122.26,37.9,52,1927,279.0,705,288,7.8864,0,0,0,1,0,357300
-122.27,37.9,52,2079,273.0,684,275,7.9556,0,0,0,1,0,374400
-122.27,37.9,52,1803,240.0,572,236,6.174,0,0,0,1,0,358800
-122.27,37.9,52,2041,270.0,671,253,6.9414,0,0,0,1,0,417500
-122.27,37.89,52,3046,373.0,975,365,8.8342,0,0,0,1,0,430500
-122.28,37.9,52,2318,328.0,779,312,7.1754,0,0,0,1,0,362900
-122.28,37.9,52,2003,250.0,658,244,10.0825,0,0,0,1,0,397000
-122.28,37.9,52,2261,328.0,819,335,4.9083,0,0,0,1,0,346800
-122.28,37.89,52,1225,169.0,412,168,5.7912,0,0,0,1,0,327100
-122.28,37.89,52,2315,408.0,835,369,4.5893,0,0,0,1,0,290100
-122.28,37.89,52,2070,329.0,722,306,5.4171,0,0,0,1,0,292000
-122.28,37.89,52,2616,473.0,1085,487,4.125,0,0,0,1,0,270900
-122.27,37.89,52,2640,366.0,973,355,7.266,0,0,0,1,0,371100
-122.27,37.89,52,1978,293.0,723,272,5.3989,0,0,0,1,0,335600
-122.26,37.9,37,2220,335.0,903,362,7.8336,0,0,0,1,0,371300
-122.25,37.89,41,1125,195.0,356,181,6.1593,0,0,0,1,0,344000
-122.26,37.89,52,3078,494.0,1005,462,6.381,0,0,0,1,0,342200
-122.26,37.89,52,3706,531.0,1205,504,6.6828,0,0,0,1,0,370900
-122.25,37.89,37,3000,457.0,987,450,7.5385,0,0,0,1,0,350000
-122.25,37.89,42,2863,460.0,1031,448,6.7138,0,0,0,1,0,368600
-122.26,37.88,52,2551,417.0,894,404,6.2425,0,0,0,1,0,391800
-122.26,37.88,52,2255,410.0,823,377,5.7979,0,0,0,1,0,415300
-122.27,37.88,52,3360,648.0,1232,621,4.2813,0,0,0,1,0,284900
-122.27,37.88,52,1693,391.0,669,367,3.5417,0,0,0,1,0,287500
-122.27,37.88,44,2252,592.0,989,550,3.0132,0,0,0,1,0,272900
-122.28,37.88,52,2495,491.0,1058,464,4.1429,0,0,0,1,0,259600
-122.28,37.88,52,1193,200.0,506,207,4.1912,0,0,0,1,0,254500
-122.28,37.88,52,1172,215.0,489,218,3.9167,0,0,0,1,0,235600
-122.29,37.88,52,2159,424.0,824,388,3.8897,0,0,0,1,0,218400
-122.29,37.88,48,2365,490.0,1034,475,3.1065,0,0,0,1,0,229200
-122.29,37.88,46,1895,442.0,920,425,2.9926,0,0,0,1,0,192100
-122.29,37.88,52,1650,395.0,841,380,3.556,0,0,0,1,0,179300
-122.3,37.88,45,453,146.0,749,137,1.475,0,0,0,1,0,187500
-122.3,37.88,52,409,97.0,208,98,1.6971,0,0,0,1,0,138800
-122.3,37.87,10,503,118.0,228,100,2.1705,0,0,0,1,0,150000
-122.3,37.86,50,499,127.0,287,128,2.75,0,0,0,1,0,140600
-122.29,37.85,52,477,119.0,218,106,2.5682,0,0,0,1,0,120000
-122.3,37.88,46,1647,376.0,854,355,2.9,0,0,0,1,0,144800
-122.3,37.87,52,3123,749.0,1695,684,2.2208,0,0,0,1,0,144800
-122.28,37.88,52,957,188.0,403,172,3.2344,0,0,0,1,0,245500
-122.28,37.87,52,589,132.0,288,131,3.5156,0,0,0,1,0,200000
-122.28,37.87,49,2026,548.0,963,521,1.9805,0,0,0,1,0,173700
-122.29,37.87,50,1829,536.0,1129,516,2.6684,0,0,0,1,0,185600
-122.29,37.87,52,895,198.0,386,204,3.875,0,0,0,1,0,182600
-122.28,37.88,52,1909,416.0,811,406,3.006,0,0,0,1,0,227900
-122.28,37.87,46,3022,696.0,1293,675,2.543,0,0,0,1,0,220700
-122.28,37.87,46,1777,446.0,805,431,2.8676,0,0,0,1,0,212000
-122.27,37.88,52,2803,930.0,1372,876,2.1907,0,0,0,1,0,271400
-122.27,37.87,30,1465,439.0,862,425,1.7778,0,0,0,1,0,268800
-122.27,37.88,37,2619,682.0,1152,616,2.52,0,0,0,1,0,277800
-122.26,37.88,52,1149,255.0,483,249,4.2788,0,0,0,1,0,332500
-122.26,37.88,52,2363,604.0,1558,573,2.944,0,0,0,1,0,338900
-122.26,37.88,52,2604,837.0,1798,769,1.725,0,0,0,1,0,287500
-122.25,37.87,41,685,141.0,266,123,5.2289,0,0,0,1,0,384600
-122.25,37.87,42,1756,465.0,2184,422,2.5562,0,0,0,1,0,371400
-122.25,37.87,52,1204,460.0,2016,477,0.949,0,0,0,1,0,350000
-122.25,37.87,52,609,236.0,1349,250,1.1696,0,0,0,1,0,500001
-122.26,37.87,52,1087,371.0,3337,350,1.4012,0,0,0,1,0,175000
-122.26,37.87,52,2773,998.0,1721,949,1.1859,0,0,0,1,0,241700
-122.27,37.87,35,3218,1108.0,1675,1000,1.7464,0,0,0,1,0,216700
-122.27,37.87,49,1350,368.0,707,350,2.8846,0,0,0,1,0,211300
-122.27,37.87,52,3084,698.0,1424,694,2.7372,0,0,0,1,0,210200
-122.28,37.86,52,938,195.0,393,189,3.8594,0,0,0,1,0,196400
-122.28,37.87,52,1813,353.0,828,339,3.5625,0,0,0,1,0,191700
-122.28,37.87,52,1233,300.0,571,292,2.2788,0,0,0,1,0,182300
-122.29,37.87,44,2539,755.0,1382,713,2.537,0,0,0,1,0,175000
-122.29,37.87,46,1267,324.0,792,321,2.525,0,0,0,1,0,165900
-122.29,37.86,52,1665,404.0,815,372,1.9946,0,0,0,1,0,156900
-122.28,37.86,52,1659,367.0,788,346,2.8214,0,0,0,1,0,164300
-122.29,37.87,52,2225,460.0,1145,430,2.6165,0,0,0,1,0,150000
-122.29,37.86,50,2485,607.0,1354,563,1.9483,0,0,0,1,0,150500
-122.28,37.86,52,2031,450.0,958,445,1.9327,0,0,0,1,0,169900
-122.28,37.86,49,2932,668.0,1361,608,1.9798,0,0,0,1,0,147400
-122.28,37.85,52,2246,472.0,1005,449,2.4167,0,0,0,1,0,152700
-122.27,37.86,49,2052,435.0,924,414,2.5417,0,0,0,1,0,182700
-122.28,37.86,52,1999,417.0,780,358,3.3906,0,0,0,1,0,179300
-122.28,37.86,52,3007,691.0,1582,636,2.5652,0,0,0,1,0,157700
-122.28,37.86,41,2214,550.0,1213,568,2.2845,0,0,0,1,0,153100
-122.27,37.86,52,1088,305.0,486,267,2.6071,0,0,0,1,0,250000
-122.27,37.86,52,834,186.0,494,175,3.15,0,0,0,1,0,206300
-122.27,37.86,52,1769,372.0,849,365,2.6914,0,0,0,1,0,218800
-122.27,37.86,52,2307,583.0,1127,548,1.8447,0,0,0,1,0,198200
-122.26,37.86,35,5161,1744.0,3276,1742,1.6307,0,0,0,1,0,253600
-122.26,37.86,52,3497,832.0,1493,794,2.9044,0,0,0,1,0,257400
-122.26,37.86,52,3774,744.0,1461,679,2.9405,0,0,0,1,0,289500
-122.26,37.86,52,2888,604.0,1253,538,3.3893,0,0,0,1,0,241700
-122.25,37.86,48,2153,517.0,1656,459,3.0417,0,0,0,1,0,489600
-122.25,37.86,52,1389,191.0,514,202,7.0897,0,0,0,1,0,446200
-122.25,37.86,52,1709,318.0,719,295,5.0463,0,0,0,1,0,456300
-122.25,37.86,52,1587,444.0,878,449,1.7652,0,0,0,1,0,336800
-122.24,37.86,52,1668,225.0,517,214,7.8521,0,0,0,1,0,500001
-122.24,37.85,52,3726,474.0,1366,496,9.3959,0,0,0,1,0,500001
-122.25,37.86,52,4048,663.0,1316,590,5.3794,0,0,0,1,0,376900
-122.26,37.85,52,3618,768.0,1508,755,3.2619,0,0,0,1,0,309600
-122.27,37.85,52,4076,920.0,1800,815,2.7054,0,0,0,1,0,182300
-122.27,37.85,47,2077,400.0,719,326,2.2431,0,0,0,1,0,172700
-122.27,37.85,50,1279,300.0,675,255,1.9028,0,0,0,1,0,150800
-122.27,37.85,52,1974,426.0,875,363,1.5817,0,0,0,1,0,153600
-122.27,37.85,52,335,83.0,152,77,2.2841,0,0,0,1,0,106300
-122.27,37.85,47,1375,307.0,843,319,1.3785,0,0,0,1,0,142300
-122.28,37.85,52,610,145.0,281,132,2.9018,0,0,0,1,0,119400
-122.28,37.85,44,1025,198.0,506,204,1.73,0,0,0,1,0,147900
-122.28,37.85,48,2063,484.0,1054,466,2.2625,0,0,0,1,0,132900
-122.29,37.84,35,1872,419.0,1017,414,2.2106,0,0,0,1,0,132500
-122.28,37.83,52,3108,813.0,1623,765,2.6997,0,0,0,1,0,126900
-122.3,37.84,14,7355,2408.0,3100,2051,4.0018,0,0,0,1,0,143800
-122.23,37.83,52,2990,379.0,947,361,7.8772,0,0,0,1,0,500001
-122.22,37.82,39,2492,310.0,808,315,11.8603,0,0,0,1,0,500001
-122.22,37.82,42,2991,335.0,1018,335,13.499,0,0,0,1,0,500001
-122.23,37.82,52,3242,366.0,1001,352,12.2138,0,0,0,1,0,500001
-122.23,37.82,52,3051,381.0,1005,369,8.1872,0,0,0,1,0,466100
-122.23,37.82,52,3494,396.0,1192,383,12.3804,0,0,0,1,0,500001
-122.24,37.83,52,1757,246.0,585,227,5.8948,0,0,0,1,0,457800
-122.24,37.83,52,2449,312.0,916,316,8.1194,0,0,0,1,0,471600
-122.23,37.82,52,1611,203.0,556,179,8.7477,0,0,0,1,0,500001
-122.24,37.82,52,3665,517.0,1470,520,6.155,0,0,0,1,0,398600
-122.25,37.82,52,2474,403.0,1104,398,5.883,0,0,0,1,0,340700
-122.23,37.76,52,3037,516.0,1242,518,5.2128,0,0,0,1,0,289900
-122.23,37.76,52,2269,323.0,805,321,4.7188,0,0,0,1,0,335300
-122.23,37.76,52,1316,177.0,378,162,5.2915,0,0,0,1,0,333000
-122.24,37.77,52,1153,235.0,481,223,2.6411,0,0,0,1,0,241000
-122.23,37.77,52,772,179.0,409,160,3.3214,0,0,0,1,0,189600
-122.24,37.77,52,1711,386.0,885,373,3.6417,0,0,0,1,0,206300
-122.25,37.77,52,2650,566.0,1468,567,3.0161,0,0,0,1,0,215700
-122.25,37.77,52,1038,220.0,482,215,3.1771,0,0,0,1,0,210200
-122.25,37.77,52,1527,320.0,825,264,3.4531,0,0,0,1,0,208800
-122.25,37.77,52,859,157.0,429,158,4.3098,0,0,0,1,0,197900
-122.26,37.78,52,970,217.0,528,208,3.3438,0,0,0,1,0,201300
-122.26,37.78,52,1045,239.0,496,216,2.9213,0,0,0,1,0,190800
-122.27,37.78,52,1408,280.0,718,265,2.6806,0,0,0,1,0,207900
-122.27,37.78,52,1222,264.0,630,265,3.7708,0,0,0,1,0,215300
-122.27,37.78,45,1169,263.0,723,286,3.9444,0,0,0,1,0,212900
-122.27,37.78,13,2020,535.0,959,486,5.2601,0,0,0,1,0,292700
-122.28,37.79,30,4145,869.0,3668,855,2.5444,0,0,0,1,0,275000
-122.3,37.77,42,2038,368.0,2037,355,2.6447,0,0,0,1,0,200000
-122.29,37.78,42,1241,309.0,821,300,1.9427,0,0,0,1,0,102200
-122.28,37.77,52,1468,363.0,870,347,2.9688,0,0,0,1,0,220800
-122.28,37.77,27,3997,1073.0,1901,966,3.75,0,0,0,1,0,242800
-122.29,37.76,18,2873,763.0,1243,663,5.1702,0,0,0,1,0,265400
-122.28,37.78,50,1487,306.0,730,327,2.5139,0,0,0,1,0,219000
-122.26,37.77,52,1670,350.0,793,299,2.9732,0,0,0,1,0,282100
-122.27,37.77,52,2252,388.0,1033,434,5.5337,0,0,0,1,0,372000
-122.27,37.77,52,1731,377.0,872,363,4.1667,0,0,0,1,0,225800
-122.27,37.77,52,1710,481.0,849,457,2.7115,0,0,0,1,0,220800
-122.27,37.77,52,2388,559.0,1121,518,3.3269,0,0,0,1,0,234500
-122.25,37.77,52,2156,458.0,872,445,3.2685,0,0,0,1,0,254200
-122.26,37.77,52,1565,315.0,637,297,4.7778,0,0,0,1,0,351800
-122.26,37.77,52,1704,371.0,663,340,4.226,0,0,0,1,0,275000
-122.26,37.77,52,1210,168.0,411,172,3.3571,0,0,0,1,0,405400
-122.26,37.77,52,2097,444.0,915,413,2.9899,0,0,0,1,0,228100
-122.26,37.77,52,1848,479.0,921,477,2.875,0,0,0,1,0,234000
-122.24,37.77,43,955,284.0,585,266,2.3882,0,0,0,1,0,162500
-122.25,37.77,43,4329,1110.0,2086,1053,2.975,0,0,0,1,0,243400
-122.23,37.76,52,3011,542.0,1303,535,5.1039,0,0,0,1,0,273800
-122.23,37.76,52,1049,185.0,374,176,4.1458,0,0,0,1,0,248500
-122.24,37.76,52,2504,516.0,979,472,3.4762,0,0,0,1,0,244000
-122.24,37.76,52,1846,471.0,827,446,2.6833,0,0,0,1,0,240900
-122.23,37.76,52,1705,246.0,658,253,5.75,0,0,0,1,0,306300
-122.23,37.75,50,1542,289.0,654,268,3.9632,0,0,0,1,0,240000
-122.24,37.75,27,4051,753.0,1499,797,4.8711,0,0,0,1,0,286600
-122.24,37.76,52,2646,581.0,1128,522,3.0718,0,0,0,1,0,266700
-122.24,37.76,49,2428,525.0,1110,492,3.6719,0,0,0,1,0,229800
-122.24,37.76,52,2567,436.0,1119,415,4.6094,0,0,0,1,0,229300
-122.24,37.73,21,7031,1249.0,2930,1235,4.5213,0,0,0,1,0,228400
-122.25,37.74,25,1914,365.0,897,390,4.4562,0,0,0,1,0,206200
-122.24,37.72,5,18634,2885.0,7427,2718,7.611,0,0,0,1,0,350700
-122.27,37.73,31,5785,1379.0,2973,1312,3.2689,0,0,0,1,0,231000
-122.25,37.76,52,2876,648.0,1340,632,3.567,0,0,0,1,0,252900
-122.27,37.74,28,6909,1554.0,2974,1484,3.6875,0,0,0,1,0,353900
-122.27,37.77,23,5679,1270.0,2690,1151,4.7695,0,0,0,1,0,291700
-122.28,37.75,20,1156,365.0,583,326,3.1972,0,0,0,1,0,100000
-122.06,37.77,12,14316,2045.0,5781,2007,7.2634,0,0,0,1,0,341600
-122.06,37.73,5,3596,467.0,1738,512,7.0568,0,0,0,1,0,412500
-122.06,37.71,36,3541,570.0,1478,529,4.635,0,0,0,1,0,248600
-122.07,37.71,40,1808,302.0,746,270,5.3015,0,0,0,1,0,254900
-122.07,37.71,36,2879,480.0,1235,455,4.9801,0,0,0,1,0,241500
-122.07,37.72,26,3204,477.0,1411,484,5.4834,0,0,0,1,0,295200
-122.08,37.72,31,3866,531.0,1368,521,6.187,0,0,0,1,0,340400
-122.08,37.72,32,2476,368.0,1048,367,5.6194,0,0,0,1,0,274700
-122.08,37.71,35,2211,350.0,1004,365,5.4639,0,0,0,1,0,238600
-122.09,37.71,35,2663,387.0,1086,367,5.1498,0,0,0,1,0,266400
-122.1,37.72,30,2599,366.0,922,350,5.8382,0,0,0,1,0,330200
-122.11,37.71,36,4569,824.0,1950,819,4.65,0,0,0,1,0,206800
-122.1,37.7,25,2973,622.0,1413,595,4.3819,0,0,0,1,0,209200
-122.1,37.69,30,3115,625.0,1444,568,3.7222,0,0,0,1,0,195800
-122.09,37.71,31,1843,282.0,749,269,5.2855,0,0,0,1,0,253500
-122.09,37.7,31,2053,336.0,867,329,4.3375,0,0,0,1,0,241800
-122.1,37.71,27,6740,1073.0,2723,1035,5.2131,0,0,0,1,0,252500
-122.09,37.7,30,1751,269.0,731,263,6.005,0,0,0,1,0,263900
-122.08,37.71,38,1663,295.0,781,301,5.0519,0,0,0,1,0,227000
-122.08,37.71,38,3716,657.0,1784,652,4.8237,0,0,0,1,0,220900
-122.08,37.7,32,2718,447.0,1156,410,5.2497,0,0,0,1,0,259300
-122.07,37.7,39,1420,272.0,645,277,4.125,0,0,0,1,0,232500
-122.06,37.7,37,1893,310.0,821,315,4.6005,0,0,0,1,0,231600
-122.06,37.7,33,3906,790.0,1912,770,3.5187,0,0,0,1,0,209400
-122.07,37.7,32,3400,736.0,1487,694,3.0,0,0,0,1,0,223200
-122.08,37.7,25,3402,758.0,1645,710,3.4934,0,0,0,1,0,209900
-122.09,37.7,33,4413,1107.0,2239,1051,2.9861,0,0,0,1,0,208200
-122.07,37.69,29,2304,618.0,1021,552,2.5362,0,0,0,1,0,203800
-122.08,37.69,36,2350,499.0,1105,467,3.3021,0,0,0,1,0,195700
-122.07,37.69,31,5914,1309.0,2999,1295,3.0964,0,0,0,1,0,190500
-122.08,37.69,43,1575,324.0,740,284,2.8512,0,0,0,1,0,181000
-122.08,37.69,42,1414,274.0,629,244,3.3478,0,0,0,1,0,184900
-122.08,37.68,37,848,202.0,314,205,2.3958,0,0,0,1,0,190800
-122.08,37.68,15,3051,685.0,1479,668,3.5295,0,0,0,1,0,242200
-122.09,37.69,20,4296,817.0,1732,800,4.8036,0,0,0,1,0,188300
-122.15,37.74,52,2898,557.0,1338,550,3.851,0,0,0,1,0,183500
-122.14,37.74,52,1071,201.0,440,192,4.0662,0,0,0,1,0,204200
-122.14,37.73,51,2619,403.0,922,393,4.6042,0,0,0,1,0,251900
-122.15,37.74,49,1494,316.0,611,288,2.2,0,0,0,1,0,187500
-122.16,37.73,52,2260,416.0,994,412,4.1164,0,0,0,1,0,198200
-122.15,37.74,52,1394,223.0,545,230,3.95,0,0,0,1,0,219000
-122.15,37.73,52,1028,129.0,317,143,4.9135,0,0,0,1,0,275000
-122.15,37.73,45,3758,819.0,1573,736,2.8355,0,0,0,1,0,245400
-122.17,37.73,46,2163,470.0,925,435,3.25,0,0,0,1,0,177500
-122.16,37.73,49,1699,408.0,768,385,2.8301,0,0,0,1,0,171600
-122.17,37.73,52,1555,289.0,620,292,3.7159,0,0,0,1,0,183300
-122.16,37.73,52,1114,206.0,425,207,2.5625,0,0,0,1,0,175000
-122.18,37.72,45,1498,313.0,1003,305,3.8047,0,0,0,1,0,156700
-122.18,37.71,45,726,147.0,519,135,3.375,0,0,0,1,0,157500
-122.17,37.71,38,890,200.0,481,198,3.244,0,0,0,1,0,179800
-122.18,37.7,36,2639,533.0,1209,519,4.0268,0,0,0,1,0,205500
-122.18,37.7,35,2562,554.0,1398,525,3.3906,0,0,0,1,0,178900
-122.19,37.71,36,361,69.0,158,58,5.5461,0,0,0,1,0,262500
-122.17,37.72,42,3008,659.0,1817,664,3.371,0,0,0,1,0,165000
-122.17,37.72,46,1369,284.0,766,289,3.5313,0,0,0,1,0,159700
-122.17,37.72,5,1692,398.0,814,328,3.663,0,0,0,1,0,158300
-122.16,37.72,38,1007,245.0,618,239,2.875,0,0,0,1,0,144800
-122.17,37.72,43,3783,814.0,2139,789,4.0202,0,0,0,1,0,166300
-122.16,37.71,37,1507,242.0,632,253,4.5553,0,0,0,1,0,191000
-122.16,37.71,36,666,132.0,366,134,3.4643,0,0,0,1,0,175000
-122.16,37.72,10,2229,601.0,877,485,3.3431,0,0,0,1,0,137500
-122.15,37.73,28,2215,587.0,830,573,2.1898,0,0,0,1,0,141700
-122.15,37.72,31,1616,372.0,739,379,2.9097,0,0,0,1,0,210900
-122.15,37.72,47,1190,251.0,540,266,3.375,0,0,0,1,0,198300
-122.15,37.72,29,4169,1047.0,2024,962,2.8125,0,0,0,1,0,157400
-122.14,37.73,52,2024,320.0,823,334,5.0,0,0,0,1,0,264700
-122.14,37.73,38,1723,394.0,711,353,3.0673,0,0,0,1,0,218400
-122.14,37.73,43,2264,390.0,931,368,3.8125,0,0,0,1,0,235100
-122.13,37.73,33,1996,268.0,686,270,6.9096,0,0,0,1,0,341800
-122.13,37.72,26,2862,394.0,1030,397,7.912,0,0,0,1,0,367300
-122.13,37.72,35,2183,383.0,976,392,3.8393,0,0,0,1,0,243500
-122.12,37.71,35,1037,207.0,552,210,4.0,0,0,0,1,0,167900
-122.13,37.72,25,1134,153.0,340,171,6.5095,0,0,0,1,0,371200
-122.14,37.72,39,786,132.0,288,132,3.5156,0,0,0,1,0,218900
-122.14,37.72,45,1397,253.0,555,248,2.983,0,0,0,1,0,202700
-122.13,37.72,45,2315,451.0,1006,444,3.524,0,0,0,1,0,186200
-122.13,37.71,44,1613,339.0,776,346,3.1103,0,0,0,1,0,188900
-122.13,37.71,44,1421,298.0,609,270,3.5781,0,0,0,1,0,180000
-122.15,37.71,18,5778,1526.0,2441,1352,3.1682,0,0,0,1,0,202700
-122.14,37.71,27,3094,866.0,1364,789,2.6101,0,0,0,1,0,181700
-122.14,37.71,18,3905,1007.0,2197,1044,3.6932,0,0,0,1,0,166800
-122.13,37.7,43,3046,557.0,1333,544,3.4583,0,0,0,1,0,183700
-122.13,37.7,19,3516,710.0,1810,703,3.9032,0,0,0,1,0,218000
-122.15,37.71,36,998,178.0,531,183,4.0208,0,0,0,1,0,191500
-122.15,37.7,36,1464,244.0,672,261,3.5547,0,0,0,1,0,194700
-122.14,37.7,17,1463,292.0,695,330,4.5859,0,0,0,1,0,187200
-122.13,37.7,21,4124,1054.0,2162,998,2.6321,0,0,0,1,0,223100
-122.13,37.69,17,2380,769.0,1216,643,3.395,0,0,0,1,0,271300
-122.14,37.7,36,1266,228.0,606,239,3.9702,0,0,0,1,0,194100
-122.16,37.7,36,2239,391.0,1203,379,5.0043,0,0,0,1,0,190400
-122.14,37.69,38,1571,317.0,874,301,4.4659,0,0,0,1,0,189100
-122.15,37.69,38,1246,221.0,637,222,3.6625,0,0,0,1,0,184600
-122.15,37.69,36,1501,287.0,703,276,3.8864,0,0,0,1,0,197300
-122.15,37.7,36,1468,252.0,733,229,3.4583,0,0,0,1,0,192600
-122.16,37.69,36,1118,219.0,625,228,3.7813,0,0,0,1,0,192200
-122.16,37.7,36,1097,208.0,568,225,2.9917,0,0,0,1,0,194600
-122.16,37.7,36,1719,303.0,836,311,4.4375,0,0,0,1,0,193500
-122.17,37.7,24,1755,365.0,952,362,4.0,0,0,0,1,0,202600
-122.16,37.68,16,1687,348.0,568,352,2.3869,0,0,0,1,0,83300
-122.17,37.69,24,2262,391.0,1125,366,4.7609,0,0,0,1,0,212600
-122.18,37.68,5,2087,407.0,840,401,5.4858,0,0,0,1,0,187800
-122.16,37.69,36,1480,278.0,796,283,4.3971,0,0,0,1,0,205700
-122.15,37.69,36,1545,273.0,863,267,4.0109,0,0,0,1,0,192900
-122.15,37.68,35,2632,447.0,1349,486,4.3864,0,0,0,1,0,205200
-122.15,37.68,30,2261,443.0,929,383,4.2841,0,0,0,1,0,213400
-122.15,37.69,39,1670,308.0,957,335,5.1312,0,0,0,1,0,183600
-122.14,37.69,37,2141,535.0,1093,555,2.9958,0,0,0,1,0,178400
-122.14,37.68,27,3337,613.0,1489,607,3.6364,0,0,0,1,0,219200
-122.14,37.68,31,3184,716.0,1561,628,2.7955,0,0,0,1,0,183100
-122.1,37.69,44,2341,500.0,1256,485,2.9507,0,0,0,1,0,157100
-122.12,37.69,30,1197,269.0,695,279,3.4375,0,0,0,1,0,157800
-122.13,37.69,34,1131,278.0,560,237,2.875,0,0,0,1,0,161700
-122.12,37.71,38,1164,284.0,632,289,3.0345,0,0,0,1,0,152100
-122.12,37.7,41,3495,787.0,1849,750,2.679,0,0,0,1,0,144900
-122.12,37.7,17,2488,617.0,1287,538,2.9922,0,0,0,1,0,179900
-122.12,37.69,35,2681,508.0,1580,536,4.1042,0,0,0,1,0,179100
